,A0,A1,A2,A3,A4,A5,A6,A7,B,C,sample_size,seed,time_delta
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,1600,30,0.0004870891571044922
886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,1700,30,0.0006759166717529297
887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,1800,30,0.0005440711975097656
888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,1900,30,0.0005948543548583984
889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,2000,30,0.0006051063537597656
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.063,2100,30,0.0006079673767089844
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.073,2200,30,0.0006337165832519531
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835,0.165,2300,30,0.0007090568542480469
893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.21,2400,30,0.0006821155548095703
894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.292,2500,30,0.0008530616760253906
895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,2600,30,0.0007538795471191406
896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.212,2700,30,0.0007741451263427734
897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835,0.165,2800,30,0.0007851123809814453
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.178,2900,30,0.0008089542388916016
899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.202,3000,30,0.0008361339569091797
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.09,100,31,4.601478576660156e-05
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,200,31,7.867813110351562e-05
902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,300,31,0.00011610984802246094
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,400,31,0.0001468658447265625
904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.114,500,31,0.00017380714416503906
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.095,600,31,0.00020885467529296875
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,700,31,0.00022792816162109375
907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.317,800,31,0.0002617835998535156
908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.199,900,31,0.0002968311309814453
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841,0.159,1000,31,0.0003917217254638672
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.193,1100,31,0.0003457069396972656
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.141,1200,31,0.00036907196044921875
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.235,1300,31,0.0004038810729980469
913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.378,1400,31,0.0004260540008544922
914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,0.407,1500,31,0.00044798851013183594
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.425,1600,31,0.0005807876586914062
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.357,1700,31,0.0005068778991699219
917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,1800,31,0.0005309581756591797
918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.22,1900,31,0.0005660057067871094
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,0.139,2000,31,0.0005898475646972656
920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.166,2100,31,0.0006039142608642578
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849,0.151,2200,31,0.0007011890411376953
922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829,0.171,2300,31,0.0006532669067382812
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.166,2400,31,0.0006682872772216797
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.102,2500,31,0.0006988048553466797
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.086,2600,31,0.0007460117340087891
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,0.092,2700,31,0.0007407665252685547
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874,0.126,2800,31,0.0007829666137695312
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,0.106,2900,31,0.0008819103240966797
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.134,3000,31,0.0008327960968017578
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,100,32,4.8160552978515625e-05
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,200,32,8.20159912109375e-05
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,300,32,0.00011181831359863281
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,400,32,0.00024390220642089844
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500,32,0.00016999244689941406
935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,600,32,0.0002110004425048828
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,700,32,0.0002970695495605469
937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,800,32,0.00026297569274902344
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,900,32,0.00033092498779296875
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,1000,32,0.0003161430358886719
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.021,1100,32,0.00047278404235839844
941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,1200,32,0.0003731250762939453
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1300,32,0.0003981590270996094
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,1400,32,0.0005030632019042969
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,1500,32,0.0006620883941650391
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,1600,32,0.0006110668182373047
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1700,32,0.0005021095275878906
947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,1800,32,0.0005319118499755859
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,1900,32,0.0006251335144042969
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,2000,32,0.0005838871002197266
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,2100,32,0.0008420944213867188
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2200,32,0.0008182525634765625
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,2300,32,0.0009670257568359375
953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,2400,32,0.0008187294006347656
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,2500,32,0.0007429122924804688
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,2600,32,0.0009851455688476562
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2700,32,0.0007607936859130859
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,2800,32,0.0007700920104980469
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2900,32,0.0009002685546875
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,3000,32,0.0008199214935302734
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,100,33,5.91278076171875e-05
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,200,33,8.0108642578125e-05
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.053,300,33,0.00011110305786132812
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,400,33,0.00014209747314453125
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.091,500,33,0.00017189979553222656
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.142,600,33,0.00023794174194335938
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,700,33,0.0002319812774658203
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.18,800,33,0.00037598609924316406
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776,0.224,900,33,0.00028395652770996094
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.462,1000,33,0.00032520294189453125
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.373,1100,33,0.00041484832763671875
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.372,1200,33,0.00037097930908203125
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1300,33,0.00038886070251464844
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.213,1400,33,0.0004951953887939453
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,1500,33,0.0004608631134033203
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,1600,33,0.0004899501800537109
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,1700,33,0.0005030632019042969
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1800,33,0.0005817413330078125
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1900,33,0.0005528926849365234
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,33,0.0007107257843017578
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2100,33,0.0005900859832763672
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2200,33,0.0006201267242431641
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2300,33,0.0006780624389648438
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2400,33,0.0008528232574462891
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2500,33,0.0006990432739257812
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2600,33,0.0007379055023193359
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2700,33,0.0007538795471191406
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2800,33,0.0007610321044921875
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,2900,33,0.0007941722869873047
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,3000,33,0.0008521080017089844
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,100,34,4.887580871582031e-05
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,200,34,8.130073547363281e-05
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,300,34,0.0001289844512939453
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,400,34,0.00018715858459472656
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,500,34,0.00017189979553222656
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,600,34,0.00021028518676757812
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,700,34,0.00022792816162109375
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,800,34,0.00030803680419921875
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,900,34,0.000514984130859375
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1000,34,0.0004050731658935547
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1100,34,0.0003440380096435547
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1200,34,0.0003581047058105469
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1300,34,0.00039005279541015625
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1400,34,0.0005109310150146484
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,1500,34,0.0004448890686035156
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1600,34,0.0004718303680419922
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1700,34,0.0005121231079101562
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1800,34,0.0005638599395751953
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,1900,34,0.0005679130554199219
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,2000,34,0.0006542205810546875
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2100,34,0.001569986343383789
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2200,34,0.0006411075592041016
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2300,34,0.0006628036499023438
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2400,34,0.001074075698852539
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,2500,34,0.0008461475372314453
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,2600,34,0.0008552074432373047
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2700,34,0.000766754150390625
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,2800,34,0.0008132457733154297
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,2900,34,0.0008647441864013672
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,3000,34,0.0008311271667480469
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.077,100,35,5.1021575927734375e-05
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.043,200,35,0.0001049041748046875
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.114,300,35,0.00011515617370605469
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.115,400,35,0.00014781951904296875
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.077,500,35,0.00031113624572753906
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.108,600,35,0.0002510547637939453
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.306,700,35,0.0002789497375488281
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.215,800,35,0.0002658367156982422
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.341,900,35,0.00028896331787109375
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626,0.374,1000,35,0.00031685829162597656
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.105,1100,35,0.0004608631134033203
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.199,1200,35,0.0005021095275878906
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.256,1300,35,0.0004012584686279297
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,0.192,1400,35,0.00043201446533203125
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.116,1500,35,0.000453948974609375
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.104,1600,35,0.00048828125
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.105,1700,35,0.0006301403045654297
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.053,1800,35,0.0006740093231201172
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.072,1900,35,0.0007710456848144531
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,2000,35,0.0005819797515869141
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.064,2100,35,0.0009701251983642578
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.067,2200,35,0.0014171600341796875
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.064,2300,35,0.0008571147918701172
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.101,2400,35,0.0010361671447753906
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.136,2500,35,0.001119852066040039
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819,0.181,2600,35,0.0010080337524414062
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,0.192,2700,35,0.0007648468017578125
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.128,2800,35,0.0009050369262695312
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.145,2900,35,0.0008130073547363281
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.209,3000,35,0.0010139942169189453
1050,0.014,0.005,0.0,0.001,0.017,0.0,0.009,0.002,0.032,0.92,100,36,4.8160552978515625e-05
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.166,200,36,8.082389831542969e-05
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.058,300,36,0.00011229515075683594
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,400,36,0.00014209747314453125
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,500,36,0.00022101402282714844
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,600,36,0.0002071857452392578
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,700,36,0.0004630088806152344
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,800,36,0.0003330707550048828
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,900,36,0.000286102294921875
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,1000,36,0.00040912628173828125
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.031,1100,36,0.000354766845703125
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,1200,36,0.00037288665771484375
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.062,1300,36,0.00040602684020996094
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.072,1400,36,0.0004858970642089844
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.047,1500,36,0.00044918060302734375
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,1600,36,0.0004909038543701172
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.024,1700,36,0.0005059242248535156
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.024,1800,36,0.0005340576171875
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1900,36,0.000560760498046875
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2000,36,0.0005779266357421875
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.096,2100,36,0.0006191730499267578
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,2200,36,0.0006299018859863281
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.042,2300,36,0.0006582736968994141
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,2400,36,0.000675201416015625
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,2500,36,0.0007388591766357422
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,2600,36,0.0008029937744140625
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,2700,36,0.000743865966796875
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,2800,36,0.0009632110595703125
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2900,36,0.0010428428649902344
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,3000,36,0.0009186267852783203
1080,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.874,0.123,100,37,5.1021575927734375e-05
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,200,37,9.894371032714844e-05
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,300,37,0.000225067138671875
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,400,37,0.00014495849609375
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,500,37,0.0001819133758544922
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,600,37,0.00021409988403320312
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.057,700,37,0.0002989768981933594
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,800,37,0.00035691261291503906
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,900,37,0.0002918243408203125
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,1000,37,0.00038504600524902344
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,1100,37,0.0004279613494873047
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,1200,37,0.000476837158203125
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,1300,37,0.0005521774291992188
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.069,1400,37,0.0004298686981201172
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,1500,37,0.00045108795166015625
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,1600,37,0.0005280971527099609
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,1700,37,0.0005643367767333984
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.031,1800,37,0.0005357265472412109
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,1900,37,0.0005619525909423828
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.033,2000,37,0.000579833984375
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,2100,37,0.0006163120269775391
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.021,2200,37,0.0007100105285644531
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,2300,37,0.0007109642028808594
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,2400,37,0.0007028579711914062
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,2500,37,0.0006971359252929688
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,2600,37,0.0009989738464355469
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,2700,37,0.0007748603820800781
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2800,37,0.0007770061492919922
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2900,37,0.0008099079132080078
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,3000,37,0.001132965087890625
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823,0.177,100,38,5.793571472167969e-05
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.091,200,38,8.20159912109375e-05
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,300,38,0.00011110305786132812
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.241,400,38,0.0001437664031982422
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887,0.113,500,38,0.0002269744873046875
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,0.147,600,38,0.00021409988403320312
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.215,700,38,0.00024008750915527344
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715,0.285,800,38,0.00026488304138183594
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.378,900,38,0.0002961158752441406
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631,0.369,1000,38,0.0003409385681152344
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1100,38,0.0003502368927001953
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.26,1200,38,0.0003693103790283203
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.103,1300,38,0.00047588348388671875
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.178,1400,38,0.0004322528839111328
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.118,1500,38,0.00044989585876464844
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.134,1600,38,0.0004868507385253906
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.091,1700,38,0.000598907470703125
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.133,1800,38,0.0006620883941650391
